accuracy,precision,recall,f1
82.15272405790695,0.772785367975519,0.7223832158615813,0.740800953128558
81.92065421593546,0.7689192265831502,0.7195246056058769,0.7375715519084953
81.89855232622389,0.7683782615417163,0.7196672657572767,0.7375323519037156
81.78804287766604,0.7668253476990006,0.7176214233455211,0.7355519931905234
81.9648579953586,0.7698245094927774,0.7196749394876176,0.7379316630486676
81.82119571223339,0.7674549066967937,0.7178430873029615,0.7358914689882385
81.79909382252183,0.7669750330746881,0.717840529392848,0.7357597714850921
81.86539949165653,0.7689954742322445,0.7165412405695681,0.7352967113077563
81.77699193281025,0.7669168116223934,0.7168214450521406,0.734964011408884
81.65543153939662,0.7653229316618297,0.7142660604700313,0.7325705687228767
81.29075035915571,0.7585084776752153,0.7116825388766721,0.7287677535680286
81.72173720853134,0.7678428628057772,0.7119502452161577,0.7313939318150786
81.67753342910818,0.7656857424385888,0.7145590545031717,0.7328927728569455
81.67753342910818,0.765870676408793,0.7141234003186314,0.7326029124443096
81.48966736655984,0.7625726735332081,0.7121412142522348,0.7302027477958553
81.30180130401149,0.7594072422818632,0.7098685920628114,0.7276119556992012
81.4454635871367,0.7612845741106314,0.713007406801088,0.7305292881132192
81.41231075256935,0.7621608173426033,0.7090100732442991,0.72764557677786
81.30180130401149,0.759799446077813,0.7088520656322176,0.7269217433737416
81.41231075256935,0.7622221176158395,0.7088648551827856,0.7275461207714422
81.22444469002099,0.7583301294682676,0.708334849731523,0.7261391984260476
81.35705602829042,0.7609735268033795,0.7089310694382583,0.727283462335248
81.43441264228092,0.7618105703996547,0.7110456840156003,0.7291528324081038
81.24654657973257,0.7581021656393283,0.7102252424413109,0.7275427494668942
81.25759752458835,0.7595883055105841,0.7069591150123161,0.7253786553003869
81.34600508343463,0.7609983177702057,0.7082763092063913,0.7267737378443772
81.12498618631892,0.758449347616895,0.7025872257062326,0.7216002053167351
80.81555973035694,0.7521864524102628,0.7012444524110213,0.7190042706740751
81.03657862747265,0.7554258419796072,0.7053361372345327,0.723048292925142
81.06973146204001,0.7572438034938923,0.7025082219001918,0.721248909227497
81.03657862747265,0.7583525432163286,0.6982204522203761,0.717990946991738
80.82661067521273,0.7542585676969837,0.6965261443668926,0.7156696051369942
