accuracy,precision,recall,f1
82.67211846612885,0.7824742031144931,0.7268724776254099,0.7468427858135791
82.59476185213835,0.7821021087289638,0.7241769908020143,0.7446449238275593
82.51740523814786,0.7827705875539266,0.719738887240458,0.7412748717752973
82.2742844513206,0.7782103050206499,0.7172420431834804,0.7381641489316872
82.38479389987845,0.77918843941793,0.7203044120258298,0.7408521704010222
82.35164106531109,0.779900482345778,0.7176140410226615,0.738870359326779
82.2632335064648,0.7768758034378387,0.7192012080588545,0.7393992668944915
82.16377500276273,0.7760959879996394,0.7162127272023184,0.7368245846808268
82.2632335064648,0.7788978126394424,0.7155707565210194,0.7369738998529543
82.36269201016687,0.7809097831792684,0.7163809664548544,0.7381056832548858
82.13062216819537,0.7760512048052414,0.7148293187527708,0.7356985086187702
81.90960327107967,0.7738919019931862,0.7089950171910987,0.7304154499699635
82.0311636644933,0.7766578159291726,0.7095173489120205,0.7314649395748052
81.73278815338712,0.7718132649926709,0.7049084481878146,0.7265378705727505
82.0311636644933,0.7751219103734721,0.7121312740192617,0.7332828794050812
81.87645043651233,0.7731091391249183,0.7089185712951716,0.730176136163637
81.40125980771356,0.7662217461682702,0.7000778835061682,0.7212558254400794
81.61122775997349,0.7728449066878397,0.6981417398218166,0.7209147428132869
81.57807492540611,0.7689291184842508,0.7031479260788585,0.7244318587141126
81.68858437396398,0.7712048633527007,0.704032023998507,0.7256668543283218
81.77699193281025,0.7739173927844623,0.7033161653313944,0.7256258519718676
81.3681069731462,0.7657564214530554,0.6994205653641874,0.7205987429061016
81.58912587026191,0.7671526790185612,0.7069974836640204,0.7272322410778388
81.9648579953586,0.7757610187674735,0.708202712628059,0.7301662638397892
81.39020886285778,0.7697476261233801,0.6937596188752786,0.7164472305286713
81.41231075256935,0.7642683921492441,0.7043630952758703,0.7244067447731788
81.39020886285778,0.7682668020416101,0.6960831078594929,0.7182220401705093
81.26864846944414,0.7647568872504162,0.6967225206306784,0.7180807088768802
81.2133937451652,0.765059975175354,0.6937391555943696,0.7155448148989703
81.33495413857885,0.7681213607658672,0.6939710511922645,0.7163324832021716
81.30180130401149,0.7684949828535932,0.6920067704966633,0.7146491589302845
81.19129185545364,0.7652671994229664,0.6924296351306354,0.7144294878412889
81.46756547684826,0.7684767575585445,0.6990690308059153,0.7208592984110682
81.32390319372307,0.7680570060423134,0.6936067270834243,0.7159971174825678
81.02552768261685,0.7656960265628288,0.6847865025753298,0.7075823197092553
80.68294839208752,0.7528016024486396,0.6922255851365089,0.7117543260398904
80.47298043982761,0.7523264244762412,0.6825442838997884,0.7032323847354868
80.95922201348216,0.7648293090151737,0.683326648229855,0.7060855515135387
80.98132390319373,0.7627777323744143,0.6873953118623437,0.7094705795692304
81.33495413857885,0.7717009569382451,0.6887432009777822,0.7122347428509672
80.99237484804951,0.7686373532346293,0.6794822064649203,0.703030469548387
80.9260691789148,0.7595301578373397,0.6905111054095978,0.7116438363245847
80.8597635097801,0.7628757702107816,0.6820807841114798,0.7046101039159987
81.20234280030942,0.7753663988421323,0.6792886795187295,0.7037853742764562
80.9260691789148,0.761529883284902,0.6870258719332762,0.7089151585778197
80.49508232953919,0.7563947736345078,0.6764476832263393,0.6983096959140593
80.915018234059,0.7662713028566688,0.6795458628102794,0.7027443456960469
80.67189744723173,0.7593270304038113,0.6795177257990296,0.7016503944266856
80.82661067521273,0.7659631598968449,0.6764860518780436,0.6997556989039047
80.00884075588462,0.7531465987594725,0.6605626404988792,0.6822928078150929
80.87081445463588,0.7688611306886328,0.6746033328985965,0.698306972927919
81.02552768261685,0.7701741956022493,0.6788325620532805,0.7026230368230758
80.15250303900984,0.7525444066410317,0.6674771248365042,0.6891348724328576
80.915018234059,0.7633955610714962,0.6836119685326545,0.7061164181286465
80.61664272295282,0.7684114165439491,0.6657882242107294,0.6893518485898263
80.60559177809704,0.7629874085182082,0.6716682767469652,0.6946387950371146
80.50613327439497,0.7592994543072293,0.672600683551291,0.6950543064369485
80.74925406122223,0.7643622345878788,0.6755331817928087,0.6986070428330409
80.95922201348216,0.7647293818647306,0.6834718662913684,0.7062044930694631
80.041993590452,0.7482886863225164,0.6693521700856103,0.6903562549935224
80.68294839208752,0.7562134422397464,0.6852551181838656,0.7063657474958673
80.28511437727926,0.7606670652427878,0.6621194040211902,0.6847227983504375
80.05304453530778,0.7496819592583586,0.6675382232717497,0.6888056557673878
80.61664272295282,0.7562891011946622,0.6820526471002301,0.7034875970263172
80.47298043982761,0.7605162504883461,0.6696198764250959,0.692292037828629
80.10829925958669,0.7504563081904654,0.6687789715698975,0.6901155690358025
80.26301248756769,0.7600725042293268,0.6619716280495631,0.6845058387501105
80.46192949497181,0.7712120958909756,0.6576381073951836,0.6810080179110172
80.13040114929827,0.7597478563890246,0.6573093026204526,0.6796055458967397
79.8762294176152,0.7453510267279138,0.6666464516217603,0.6873367271190559
80.61664272295282,0.7584080602976084,0.6785674136239085,0.7006155886552841
80.17460492872141,0.7559947449441068,0.663558795085756,0.6856659838049468
80.41772571554868,0.7524186510784399,0.6797061369249932,0.7006828275406859
80.0309426455962,0.759619979638056,0.6537399495178631,0.6757880783635295
79.47839540280694,0.7458653924064944,0.6481577154275135,0.6685821615911139
79.88728036247099,0.7436674512244938,0.6703507911454089,0.6906022101307479
79.78782185876892,0.7465661111256985,0.660537061397743,0.6814952672261247
80.4066747706929,0.7621908958231697,0.6649652247263262,0.6878132216784207
80.22985965300033,0.7473226054749597,0.6804830940273512,0.7004774717393587
80.26301248756769,0.7536879098132463,0.6705394936788537,0.6922720684615273
80.47298043982761,0.7555177605959451,0.6768807795007659,0.6985799010588642
80.70505028179909,0.7680201609450018,0.6694289073890187,0.6930288139837327
79.59995579622058,0.7476847584253381,0.6508583180711363,0.6716287823388893
79.89833130732677,0.7475086718192744,0.6640350844246328,0.6850883057210333
80.28511437727926,0.7642381763608339,0.6581985163603283,0.680977508891216
