accuracy,precision,recall,f1
81.88750138136811,0.7700278959050825,0.7153820539875746,0.7346566801199761
81.56702398055033,0.7674418055601228,0.7053975270772594,0.7259823852961578
81.3681069731462,0.7648223288112197,0.7011631821023483,0.7218727622742221
81.3681069731462,0.7640806923120292,0.7026153627174823,0.7229211751911833
81.3681069731462,0.7677771378161173,0.6959353318878658,0.7179973516181599
81.27969941429993,0.7642730598004768,0.6981033711701125,0.719165526401105
81.27969941429993,0.7644310234889132,0.6978129350470856,0.7189502174105955
81.51176925627142,0.7681710216642077,0.7015428536718703,0.7229120593946837
81.42336169742514,0.7683784257494459,0.6973212982475272,0.7193254630616194
81.16918996574208,0.7609228270098687,0.699397544173165,0.7195406456727309
81.32390319372307,0.7621421042329475,0.7044980816969292,0.7240231311660204
80.81555973035694,0.7562060257006672,0.6916600603511369,0.711982040982759
81.60017681511769,0.7710250809466513,0.7005365588817309,0.7226425304961253
81.23549563487678,0.762508047598133,0.6994052179035057,0.7198932089808002
80.82661067521273,0.7580058583770986,0.688684369045169,0.7097449812598042
81.20234280030942,0.7630991887713988,0.6967148469003375,0.7177347273092667
80.8487125649243,0.754576350771116,0.6969643564615464,0.7161035441497441
81.2133937451652,0.7617609382387565,0.6998383141779323,0.7200933501314077
80.66084650237595,0.7528001080971963,0.691061282734288,0.7107663606980876
80.95922201348216,0.7587151720599521,0.6936371305973064,0.7141936534177762
80.98132390319373,0.760015191856324,0.6921875078922859,0.7132030986523115
80.83766162006852,0.7578564957771103,0.6894843473385496,0.7104198797192564
81.27969941429993,0.7617235397687974,0.7031860033230815,0.7228547858723651
81.11393524146314,0.7588607741631253,0.7010611571052849,0.7204528288107785
80.94817106862637,0.7581224163221763,0.6942893329190598,0.7146288077965128
80.78240689578959,0.7538675413238081,0.6950688479315315,0.7143722504091914
81.16918996574208,0.7599680086999487,0.7014305970343525,0.7210106475369971
80.79345784064537,0.757059064055384,0.6888983592722687,0.7097518748281819
80.83766162006852,0.75610699606303,0.6929695808148711,0.713083025478853
80.58348988838546,0.7540462540566815,0.6845901263115441,0.7053745435940371
81.04762957232843,0.7608911126043417,0.6936473622377608,0.7146442305225912
80.64979555752016,0.7531672035228181,0.689680432194854,0.7096603697868876
80.915018234059,0.7572930715049166,0.6943581050846461,0.7145133893216993
80.80450878550116,0.7540628631044992,0.695797496149212,0.7150218434241038
80.63874461266438,0.7528713586451865,0.6897517622705538,0.7096613271479774
80.4066747706929,0.7492482657974201,0.6855861894612291,0.7053344731905118
80.79345784064537,0.7618973098014138,0.6807661478275183,0.7032262430214447
80.38457288098132,0.7523163487306995,0.6783227284754454,0.6993988435390255
80.79345784064537,0.7588180982929511,0.685703561918974,0.7072390636571542
81.01447673776107,0.7639913328140144,0.6868908855122173,0.7092260633343335
80.56138799867388,0.7516688167130852,0.6883632380007789,0.708222075659819
80.83766162006852,0.7537627804541551,0.698342649090867,0.7170480242187652
79.63310863078793,0.7348905894261872,0.6770740150394754,0.6951054419029516
80.30721626699084,0.7477634724678611,0.6836142350352868,0.7033245321653523
80.0309426455962,0.7426748067386548,0.6803148547748152,0.6994524135342317
80.16355398386563,0.7444475783357829,0.6835249995887916,0.7025923243925304
80.24091059785611,0.7474896328564217,0.6807022000746781,0.7007033233604845
80.76030500607801,0.7551225048462259,0.691145402360556,0.7113185058817655
80.50613327439497,0.7523050464370693,0.684218128472363,0.7047207284160485
80.18565587357719,0.7475527391677554,0.6777188350383694,0.6980341337034751
80.15250303900984,0.7422836182527931,0.6888241798789739,0.7066043538661131
79.78782185876892,0.7345833825374743,0.6898711098234498,0.7056099652712836
79.86517847275942,0.7408492307506136,0.6752856473267508,0.6946542522850079
80.49508232953919,0.7549778008066892,0.6787711722105537,0.7002534396473251
